"attr1_s","attr7_2","attr7_3","attr1_1","attr1_2","attr1_3","gender"
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7076923076923077,,,0.5,0.3125,,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7846153846153846,,0.3,0.25,0.25,0.375,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.7076923076923077,,,0.2,0.3125,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.8615384615384616,,,0.1,0.0625,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.0,,,0.35,0.25,,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7538461538461538,,0.3,0.2,0.3125,0.375,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7230769230769231,,0.1,0.2,0.1875,0.125,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.7076923076923077,,,0.3,0.3125,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.0,,,0.2,0.25,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
0.7846153846153846,,,0.23,0.2375,,1.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,,0.2,0.125,,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.5,0.1,0.1125,0.0625,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.05,0.15,0.1875,0.1875,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,0.1,0.25,0.3125,0.25,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.1,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.15,0.125,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,,0.2,0.15,,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.25,0.5,0.5625,0.3125,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.45,0.2,0.4375,0.5,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.15,0.05,0.0625,0.125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.55,0.1,0.05,0.1125,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.6,0.16,0.1875,0.225,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,0.65,0.1,0.0625,0.1625,0.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,,0.17,0.15,,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,0.3,0.2,0.3125,0.25,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.24,,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.5,0.5625,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.1,0.19,0.25,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,0.4,0.2,0.1875,0.25,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,,0.0667,,,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.1,0.25,0.25,0.3125,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,0.25,0.5,0.4375,0.625,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,,0.4,,,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,0.15,0.2,0.3125,0.3125,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.2,0.25,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,,0.3,,,1.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.7,0.02,,0.0625,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,0.15,0.1,0.1875,0.125,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.4,1.0,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.1,0.0625,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
